file_id	image_path	segmented_path	species	source
55577	dataset/images/lab/abies_concolor/ny1157-21-1.jpg	dataset/segmented/lab/abies_concolor/ny1157-21-1.png	Abies concolor	lab
55581	dataset/images/lab/abies_concolor/ny1157-22-1.jpg	dataset/segmented/lab/abies_concolor/ny1157-22-1.png	Abies concolor	lab
55585	dataset/images/lab/abies_concolor/ny1157-23-1.jpg	dataset/segmented/lab/abies_concolor/ny1157-23-1.png	Abies concolor	lab
55589	dataset/images/lab/abies_concolor/ny1157-24-1.jpg	dataset/segmented/lab/abies_concolor/ny1157-24-1.png	Abies concolor	lab
55593	dataset/images/lab/abies_concolor/ny1157-25-1.jpg	dataset/segmented/lab/abies_concolor/ny1157-25-1.png	Abies concolor	lab
55597	dataset/images/lab/abies_concolor/ny1157-26-1.jpg	dataset/segmented/lab/abies_concolor/ny1157-26-1.png	Abies concolor	lab
55601	dataset/images/lab/abies_concolor/ny1157-27-1.jpg	dataset/segmented/lab/abies_concolor/ny1157-27-1.png	Abies concolor	lab
55605	dataset/images/lab/abies_concolor/ny1157-28-1.jpg	dataset/segmented/lab/abies_concolor/ny1157-28-1.png	Abies concolor	lab
55609	dataset/images/lab/abies_concolor/ny1157-29-1.jpg	dataset/segmented/lab/abies_concolor/ny1157-29-1.png	Abies concolor	lab
55613	dataset/images/lab/abies_concolor/ny1157-30-1.jpg	dataset/segmented/lab/abies_concolor/ny1157-30-1.png	Abies concolor	lab
55617	dataset/images/lab/abies_concolor/ny1178-01-1.jpg	dataset/segmented/lab/abies_concolor/ny1178-01-1.png	Abies concolor	lab
55621	dataset/images/lab/abies_concolor/ny1178-02-1.jpg	dataset/segmented/lab/abies_concolor/ny1178-02-1.png	Abies concolor	lab
55625	dataset/images/lab/abies_concolor/ny1178-03-1.jpg	dataset/segmented/lab/abies_concolor/ny1178-03-1.png	Abies concolor	lab
55629	dataset/images/lab/abies_concolor/ny1178-04-1.jpg	dataset/segmented/lab/abies_concolor/ny1178-04-1.png	Abies concolor	lab
55633	dataset/images/lab/abies_concolor/ny1178-05-1.jpg	dataset/segmented/lab/abies_concolor/ny1178-05-1.png	Abies concolor	lab
55637	dataset/images/lab/abies_concolor/ny1178-06-1.jpg	dataset/segmented/lab/abies_concolor/ny1178-06-1.png	Abies concolor	lab
55641	dataset/images/lab/abies_concolor/ny1178-07-1.jpg	dataset/segmented/lab/abies_concolor/ny1178-07-1.png	Abies concolor	lab
55645	dataset/images/lab/abies_concolor/ny1178-08-1.jpg	dataset/segmented/lab/abies_concolor/ny1178-08-1.png	Abies concolor	lab
55649	dataset/images/lab/abies_concolor/ny1178-09-1.jpg	dataset/segmented/lab/abies_concolor/ny1178-09-1.png	Abies concolor	lab
55653	dataset/images/lab/abies_concolor/ny1178-10-1.jpg	dataset/segmented/lab/abies_concolor/ny1178-10-1.png	Abies concolor	lab
55657	dataset/images/lab/abies_concolor/ny1179-01-1.jpg	dataset/segmented/lab/abies_concolor/ny1179-01-1.png	Abies concolor	lab
55661	dataset/images/lab/abies_concolor/ny1179-02-1.jpg	dataset/segmented/lab/abies_concolor/ny1179-02-1.png	Abies concolor	lab
55665	dataset/images/lab/abies_concolor/ny1179-03-1.jpg	dataset/segmented/lab/abies_concolor/ny1179-03-1.png	Abies concolor	lab
55669	dataset/images/lab/abies_concolor/ny1179-04-1.jpg	dataset/segmented/lab/abies_concolor/ny1179-04-1.png	Abies concolor	lab
55673	dataset/images/lab/abies_concolor/ny1179-05-1.jpg	dataset/segmented/lab/abies_concolor/ny1179-05-1.png	Abies concolor	lab
55677	dataset/images/lab/abies_concolor/ny1179-06-1.jpg	dataset/segmented/lab/abies_concolor/ny1179-06-1.png	Abies concolor	lab
55681	dataset/images/lab/abies_concolor/ny1179-07-1.jpg	dataset/segmented/lab/abies_concolor/ny1179-07-1.png	Abies concolor	lab
55685	dataset/images/lab/abies_concolor/ny1179-08-1.jpg	dataset/segmented/lab/abies_concolor/ny1179-08-1.png	Abies concolor	lab
55689	dataset/images/lab/abies_concolor/ny1179-09-1.jpg	dataset/segmented/lab/abies_concolor/ny1179-09-1.png	Abies concolor	lab
55693	dataset/images/lab/abies_concolor/ny1179-10-1.jpg	dataset/segmented/lab/abies_concolor/ny1179-10-1.png	Abies concolor	lab
80562	dataset/images/field/abies_concolor/12995307070714.jpg	dataset/segmented/field/abies_concolor/12995307070714.png	Abies concolor	field
80563	dataset/images/field/abies_concolor/12995309747806.jpg	dataset/segmented/field/abies_concolor/12995309747806.png	Abies concolor	field
80564	dataset/images/field/abies_concolor/12995309740463.jpg	dataset/segmented/field/abies_concolor/12995309740463.png	Abies concolor	field
80565	dataset/images/field/abies_concolor/12995309748681.jpg	dataset/segmented/field/abies_concolor/12995309748681.png	Abies concolor	field
80566	dataset/images/field/abies_concolor/12995309748490.jpg	dataset/segmented/field/abies_concolor/12995309748490.png	Abies concolor	field
80567	dataset/images/field/abies_concolor/12995309740834.jpg	dataset/segmented/field/abies_concolor/12995309740834.png	Abies concolor	field
80568	dataset/images/field/abies_concolor/12995309741404.jpg	dataset/segmented/field/abies_concolor/12995309741404.png	Abies concolor	field
80569	dataset/images/field/abies_concolor/12995309744055.jpg	dataset/segmented/field/abies_concolor/12995309744055.png	Abies concolor	field
80570	dataset/images/field/abies_concolor/12995309746810.jpg	dataset/segmented/field/abies_concolor/12995309746810.png	Abies concolor	field
80571	dataset/images/field/abies_concolor/12995309748933.jpg	dataset/segmented/field/abies_concolor/12995309748933.png	Abies concolor	field
80572	dataset/images/field/abies_concolor/12995309748789.jpg	dataset/segmented/field/abies_concolor/12995309748789.png	Abies concolor	field
80573	dataset/images/field/abies_concolor/12995309744941.jpg	dataset/segmented/field/abies_concolor/12995309744941.png	Abies concolor	field
80574	dataset/images/field/abies_concolor/12995309746536.jpg	dataset/segmented/field/abies_concolor/12995309746536.png	Abies concolor	field
80575	dataset/images/field/abies_concolor/12995309749648.jpg	dataset/segmented/field/abies_concolor/12995309749648.png	Abies concolor	field
80576	dataset/images/field/abies_concolor/12995309742003.jpg	dataset/segmented/field/abies_concolor/12995309742003.png	Abies concolor	field
80577	dataset/images/field/abies_concolor/12995309741331.jpg	dataset/segmented/field/abies_concolor/12995309741331.png	Abies concolor	field
80578	dataset/images/field/abies_concolor/12995309748158.jpg	dataset/segmented/field/abies_concolor/12995309748158.png	Abies concolor	field
80579	dataset/images/field/abies_concolor/12995309745884.jpg	dataset/segmented/field/abies_concolor/12995309745884.png	Abies concolor	field
80580	dataset/images/field/abies_concolor/12995309743932.jpg	dataset/segmented/field/abies_concolor/12995309743932.png	Abies concolor	field
80581	dataset/images/field/abies_concolor/12995309740717.jpg	dataset/segmented/field/abies_concolor/12995309740717.png	Abies concolor	field
80582	dataset/images/field/abies_concolor/12995309748664.jpg	dataset/segmented/field/abies_concolor/12995309748664.png	Abies concolor	field
80583	dataset/images/field/abies_concolor/12995309748714.jpg	dataset/segmented/field/abies_concolor/12995309748714.png	Abies concolor	field
80584	dataset/images/field/abies_concolor/12995309740735.jpg	dataset/segmented/field/abies_concolor/12995309740735.png	Abies concolor	field
80585	dataset/images/field/abies_concolor/12995309746836.jpg	dataset/segmented/field/abies_concolor/12995309746836.png	Abies concolor	field
80586	dataset/images/field/abies_concolor/12995309741655.jpg	dataset/segmented/field/abies_concolor/12995309741655.png	Abies concolor	field
80587	dataset/images/field/abies_concolor/12995309744510.jpg	dataset/segmented/field/abies_concolor/12995309744510.png	Abies concolor	field
80588	dataset/images/field/abies_concolor/12995309740671.jpg	dataset/segmented/field/abies_concolor/12995309740671.png	Abies concolor	field
80589	dataset/images/field/abies_concolor/12995309741401.jpg	dataset/segmented/field/abies_concolor/12995309741401.png	Abies concolor	field
80590	dataset/images/field/abies_concolor/12995309745919.jpg	dataset/segmented/field/abies_concolor/12995309745919.png	Abies concolor	field
80591	dataset/images/field/abies_concolor/12995309749948.jpg	dataset/segmented/field/abies_concolor/12995309749948.png	Abies concolor	field
80592	dataset/images/field/abies_concolor/12995309740678.jpg	dataset/segmented/field/abies_concolor/12995309740678.png	Abies concolor	field
80593	dataset/images/field/abies_concolor/12995309745536.jpg	dataset/segmented/field/abies_concolor/12995309745536.png	Abies concolor	field
80594	dataset/images/field/abies_concolor/12995309749148.jpg	dataset/segmented/field/abies_concolor/12995309749148.png	Abies concolor	field
80595	dataset/images/field/abies_concolor/12995309745825.jpg	dataset/segmented/field/abies_concolor/12995309745825.png	Abies concolor	field
80596	dataset/images/field/abies_concolor/12995309745356.jpg	dataset/segmented/field/abies_concolor/12995309745356.png	Abies concolor	field
80597	dataset/images/field/abies_concolor/12995309746566.jpg	dataset/segmented/field/abies_concolor/12995309746566.png	Abies concolor	field
80598	dataset/images/field/abies_concolor/12995309746285.jpg	dataset/segmented/field/abies_concolor/12995309746285.png	Abies concolor	field
80599	dataset/images/field/abies_concolor/12995309749937.jpg	dataset/segmented/field/abies_concolor/12995309749937.png	Abies concolor	field
80600	dataset/images/field/abies_concolor/12995309741567.jpg	dataset/segmented/field/abies_concolor/12995309741567.png	Abies concolor	field
80601	dataset/images/field/abies_concolor/12995309749900.jpg	dataset/segmented/field/abies_concolor/12995309749900.png	Abies concolor	field
80602	dataset/images/field/abies_concolor/12995309746829.jpg	dataset/segmented/field/abies_concolor/12995309746829.png	Abies concolor	field
80603	dataset/images/field/abies_concolor/12995309743623.jpg	dataset/segmented/field/abies_concolor/12995309743623.png	Abies concolor	field
80604	dataset/images/field/abies_concolor/12995309743421.jpg	dataset/segmented/field/abies_concolor/12995309743421.png	Abies concolor	field
80605	dataset/images/field/abies_concolor/12995309743557.jpg	dataset/segmented/field/abies_concolor/12995309743557.png	Abies concolor	field
80606	dataset/images/field/abies_concolor/12995309749090.jpg	dataset/segmented/field/abies_concolor/12995309749090.png	Abies concolor	field
80607	dataset/images/field/abies_concolor/12995309745138.jpg	dataset/segmented/field/abies_concolor/12995309745138.png	Abies concolor	field
80608	dataset/images/field/abies_concolor/12995309747954.jpg	dataset/segmented/field/abies_concolor/12995309747954.png	Abies concolor	field
80609	dataset/images/field/abies_concolor/12995309742657.jpg	dataset/segmented/field/abies_concolor/12995309742657.png	Abies concolor	field
80610	dataset/images/field/abies_concolor/12995309741318.jpg	dataset/segmented/field/abies_concolor/12995309741318.png	Abies concolor	field
80611	dataset/images/field/abies_concolor/12995309749691.jpg	dataset/segmented/field/abies_concolor/12995309749691.png	Abies concolor	field
80612	dataset/images/field/abies_concolor/12995309749476.jpg	dataset/segmented/field/abies_concolor/12995309749476.png	Abies concolor	field
55697	dataset/images/lab/abies_nordmanniana/ny1057-01-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-01-1.png	Abies nordmanniana	lab
55701	dataset/images/lab/abies_nordmanniana/ny1057-02-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-02-1.png	Abies nordmanniana	lab
55705	dataset/images/lab/abies_nordmanniana/ny1057-03-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-03-1.png	Abies nordmanniana	lab
55709	dataset/images/lab/abies_nordmanniana/ny1057-04-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-04-1.png	Abies nordmanniana	lab
55713	dataset/images/lab/abies_nordmanniana/ny1057-05-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-05-1.png	Abies nordmanniana	lab
55717	dataset/images/lab/abies_nordmanniana/ny1057-06-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-06-1.png	Abies nordmanniana	lab
55721	dataset/images/lab/abies_nordmanniana/ny1057-07-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-07-1.png	Abies nordmanniana	lab
55725	dataset/images/lab/abies_nordmanniana/ny1057-08-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-08-1.png	Abies nordmanniana	lab
55729	dataset/images/lab/abies_nordmanniana/ny1057-09-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-09-1.png	Abies nordmanniana	lab
55733	dataset/images/lab/abies_nordmanniana/ny1057-10-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-10-1.png	Abies nordmanniana	lab
55737	dataset/images/lab/abies_nordmanniana/ny1057-11-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-11-1.png	Abies nordmanniana	lab
55741	dataset/images/lab/abies_nordmanniana/ny1057-12-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-12-1.png	Abies nordmanniana	lab
55745	dataset/images/lab/abies_nordmanniana/ny1057-13-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-13-1.png	Abies nordmanniana	lab
55749	dataset/images/lab/abies_nordmanniana/ny1057-14-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-14-1.png	Abies nordmanniana	lab
55753	dataset/images/lab/abies_nordmanniana/ny1057-15-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1057-15-1.png	Abies nordmanniana	lab
55757	dataset/images/lab/abies_nordmanniana/ny1058-01-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-01-1.png	Abies nordmanniana	lab
55761	dataset/images/lab/abies_nordmanniana/ny1058-02-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-02-1.png	Abies nordmanniana	lab
55765	dataset/images/lab/abies_nordmanniana/ny1058-03-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-03-1.png	Abies nordmanniana	lab
55769	dataset/images/lab/abies_nordmanniana/ny1058-04-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-04-1.png	Abies nordmanniana	lab
55773	dataset/images/lab/abies_nordmanniana/ny1058-05-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-05-1.png	Abies nordmanniana	lab
55777	dataset/images/lab/abies_nordmanniana/ny1058-06-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-06-1.png	Abies nordmanniana	lab
55781	dataset/images/lab/abies_nordmanniana/ny1058-07-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-07-1.png	Abies nordmanniana	lab
55785	dataset/images/lab/abies_nordmanniana/ny1058-08-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-08-1.png	Abies nordmanniana	lab
55789	dataset/images/lab/abies_nordmanniana/ny1058-09-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-09-1.png	Abies nordmanniana	lab
55793	dataset/images/lab/abies_nordmanniana/ny1058-10-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-10-1.png	Abies nordmanniana	lab
55797	dataset/images/lab/abies_nordmanniana/ny1058-11-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-11-1.png	Abies nordmanniana	lab
55801	dataset/images/lab/abies_nordmanniana/ny1058-12-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-12-1.png	Abies nordmanniana	lab
55805	dataset/images/lab/abies_nordmanniana/ny1058-13-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-13-1.png	Abies nordmanniana	lab
55809	dataset/images/lab/abies_nordmanniana/ny1058-14-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-14-1.png	Abies nordmanniana	lab
55813	dataset/images/lab/abies_nordmanniana/ny1058-15-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-15-1.png	Abies nordmanniana	lab
55817	dataset/images/lab/abies_nordmanniana/ny1058-16-1.jpg	dataset/segmented/lab/abies_nordmanniana/ny1058-16-1.png	Abies nordmanniana	lab
1733381	dataset/images/field/abies_nordmanniana/13291651122593.jpg	dataset/segmented/field/abies_nordmanniana/13291651122593.png	Abies nordmanniana	field
1733382	dataset/images/field/abies_nordmanniana/13291651121945.jpg	dataset/segmented/field/abies_nordmanniana/13291651121945.png	Abies nordmanniana	field
1733383	dataset/images/field/abies_nordmanniana/13291651121761.jpg	dataset/segmented/field/abies_nordmanniana/13291651121761.png	Abies nordmanniana	field
1733384	dataset/images/field/abies_nordmanniana/13291651125039.jpg	dataset/segmented/field/abies_nordmanniana/13291651125039.png	Abies nordmanniana	field
1733385	dataset/images/field/abies_nordmanniana/13291651121149.jpg	dataset/segmented/field/abies_nordmanniana/13291651121149.png	Abies nordmanniana	field
1733386	dataset/images/field/abies_nordmanniana/13291651120806.jpg	dataset/segmented/field/abies_nordmanniana/13291651120806.png	Abies nordmanniana	field
1733387	dataset/images/field/abies_nordmanniana/13291651123153.jpg	dataset/segmented/field/abies_nordmanniana/13291651123153.png	Abies nordmanniana	field
1733388	dataset/images/field/abies_nordmanniana/13291651128600.jpg	dataset/segmented/field/abies_nordmanniana/13291651128600.png	Abies nordmanniana	field
1733389	dataset/images/field/abies_nordmanniana/13291651129347.jpg	dataset/segmented/field/abies_nordmanniana/13291651129347.png	Abies nordmanniana	field
1733390	dataset/images/field/abies_nordmanniana/13291651128954.jpg	dataset/segmented/field/abies_nordmanniana/13291651128954.png	Abies nordmanniana	field
1733391	dataset/images/field/abies_nordmanniana/13291651123557.jpg	dataset/segmented/field/abies_nordmanniana/13291651123557.png	Abies nordmanniana	field
1733392	dataset/images/field/abies_nordmanniana/13291651124291.jpg	dataset/segmented/field/abies_nordmanniana/13291651124291.png	Abies nordmanniana	field
1733393	dataset/images/field/abies_nordmanniana/13291651126294.jpg	dataset/segmented/field/abies_nordmanniana/13291651126294.png	Abies nordmanniana	field
1733394	dataset/images/field/abies_nordmanniana/13291651128310.jpg	dataset/segmented/field/abies_nordmanniana/13291651128310.png	Abies nordmanniana	field
1733395	dataset/images/field/abies_nordmanniana/13291651122008.jpg	dataset/segmented/field/abies_nordmanniana/13291651122008.png	Abies nordmanniana	field
1733396	dataset/images/field/abies_nordmanniana/13291651128218.jpg	dataset/segmented/field/abies_nordmanniana/13291651128218.png	Abies nordmanniana	field
1733398	dataset/images/field/abies_nordmanniana/13291651121580.jpg	dataset/segmented/field/abies_nordmanniana/13291651121580.png	Abies nordmanniana	field
1733399	dataset/images/field/abies_nordmanniana/13291651124246.jpg	dataset/segmented/field/abies_nordmanniana/13291651124246.png	Abies nordmanniana	field
1733400	dataset/images/field/abies_nordmanniana/13291651129246.jpg	dataset/segmented/field/abies_nordmanniana/13291651129246.png	Abies nordmanniana	field
1733401	dataset/images/field/abies_nordmanniana/13291651121359.jpg	dataset/segmented/field/abies_nordmanniana/13291651121359.png	Abies nordmanniana	field
1733402	dataset/images/field/abies_nordmanniana/13291651121743.jpg	dataset/segmented/field/abies_nordmanniana/13291651121743.png	Abies nordmanniana	field
1733403	dataset/images/field/abies_nordmanniana/13291651122226.jpg	dataset/segmented/field/abies_nordmanniana/13291651122226.png	Abies nordmanniana	field
1733404	dataset/images/field/abies_nordmanniana/13291651123213.jpg	dataset/segmented/field/abies_nordmanniana/13291651123213.png	Abies nordmanniana	field
1733405	dataset/images/field/abies_nordmanniana/13291651126254.jpg	dataset/segmented/field/abies_nordmanniana/13291651126254.png	Abies nordmanniana	field
1733406	dataset/images/field/abies_nordmanniana/13291651128435.jpg	dataset/segmented/field/abies_nordmanniana/13291651128435.png	Abies nordmanniana	field
1733407	dataset/images/field/abies_nordmanniana/13291651128770.jpg	dataset/segmented/field/abies_nordmanniana/13291651128770.png	Abies nordmanniana	field
1733408	dataset/images/field/abies_nordmanniana/13291651122197.jpg	dataset/segmented/field/abies_nordmanniana/13291651122197.png	Abies nordmanniana	field
1733409	dataset/images/field/abies_nordmanniana/13291651123046.jpg	dataset/segmented/field/abies_nordmanniana/13291651123046.png	Abies nordmanniana	field
1733410	dataset/images/field/abies_nordmanniana/13291651124207.jpg	dataset/segmented/field/abies_nordmanniana/13291651124207.png	Abies nordmanniana	field
1733411	dataset/images/field/abies_nordmanniana/13291651129412.jpg	dataset/segmented/field/abies_nordmanniana/13291651129412.png	Abies nordmanniana	field
1733412	dataset/images/field/abies_nordmanniana/13291651122174.jpg	dataset/segmented/field/abies_nordmanniana/13291651122174.png	Abies nordmanniana	field
1733413	dataset/images/field/abies_nordmanniana/13291651129702.jpg	dataset/segmented/field/abies_nordmanniana/13291651129702.png	Abies nordmanniana	field
1733414	dataset/images/field/abies_nordmanniana/13291651124754.jpg	dataset/segmented/field/abies_nordmanniana/13291651124754.png	Abies nordmanniana	field
1733415	dataset/images/field/abies_nordmanniana/13291651129193.jpg	dataset/segmented/field/abies_nordmanniana/13291651129193.png	Abies nordmanniana	field
1733416	dataset/images/field/abies_nordmanniana/13291651122527.jpg	dataset/segmented/field/abies_nordmanniana/13291651122527.png	Abies nordmanniana	field
55821	dataset/images/lab/acer_campestre/ny1079-01-1.jpg	dataset/segmented/lab/acer_campestre/ny1079-01-1.png	Acer campestre	lab
55825	dataset/images/lab/acer_campestre/ny1079-02-1.jpg	dataset/segmented/lab/acer_campestre/ny1079-02-1.png	Acer campestre	lab
55829	dataset/images/lab/acer_campestre/ny1079-03-1.jpg	dataset/segmented/lab/acer_campestre/ny1079-03-1.png	Acer campestre	lab
55833	dataset/images/lab/acer_campestre/ny1079-04-1.jpg	dataset/segmented/lab/acer_campestre/ny1079-04-1.png	Acer campestre	lab
55837	dataset/images/lab/acer_campestre/ny1079-05-1.jpg	dataset/segmented/lab/acer_campestre/ny1079-05-1.png	Acer campestre	lab
55841	dataset/images/lab/acer_campestre/ny1079-06-1.jpg	dataset/segmented/lab/acer_campestre/ny1079-06-1.png	Acer campestre	lab
55845	dataset/images/lab/acer_campestre/ny1079-07-1.jpg	dataset/segmented/lab/acer_campestre/ny1079-07-1.png	Acer campestre	lab
55849	dataset/images/lab/acer_campestre/ny1079-08-1.jpg	dataset/segmented/lab/acer_campestre/ny1079-08-1.png	Acer campestre	lab
55853	dataset/images/lab/acer_campestre/ny1079-09-1.jpg	dataset/segmented/lab/acer_campestre/ny1079-09-1.png	Acer campestre	lab
55857	dataset/images/lab/acer_campestre/ny1080-01-1.jpg	dataset/segmented/lab/acer_campestre/ny1080-01-1.png	Acer campestre	lab
55861	dataset/images/lab/acer_campestre/ny1080-02-1.jpg	dataset/segmented/lab/acer_campestre/ny1080-02-1.png	Acer campestre	lab
55865	dataset/images/lab/acer_campestre/ny1080-03-1.jpg	dataset/segmented/lab/acer_campestre/ny1080-03-1.png	Acer campestre	lab
55872	dataset/images/lab/acer_campestre/ny1080-04-1.jpg	dataset/segmented/lab/acer_campestre/ny1080-04-1.png	Acer campestre	lab
55881	dataset/images/lab/acer_campestre/ny1080-05-1.jpg	dataset/segmented/lab/acer_campestre/ny1080-05-1.png	Acer campestre	lab
55888	dataset/images/lab/acer_campestre/ny1080-06-1.jpg	dataset/segmented/lab/acer_campestre/ny1080-06-1.png	Acer campestre	lab
55896	dataset/images/lab/acer_campestre/ny1080-07-1.jpg	dataset/segmented/lab/acer_campestre/ny1080-07-1.png	Acer campestre	lab
55904	dataset/images/lab/acer_campestre/ny1080-08-1.jpg	dataset/segmented/lab/acer_campestre/ny1080-08-1.png	Acer campestre	lab
55912	dataset/images/lab/acer_campestre/ny1080-09-1.jpg	dataset/segmented/lab/acer_campestre/ny1080-09-1.png	Acer campestre	lab
55920	dataset/images/lab/acer_campestre/ny1080-10-1.jpg	dataset/segmented/lab/acer_campestre/ny1080-10-1.png	Acer campestre	lab
75731	dataset/images/lab/acer_campestre/ny1081-01-1.jpg	dataset/segmented/lab/acer_campestre/ny1081-01-1.png	Acer campestre	lab
75735	dataset/images/lab/acer_campestre/ny1081-02-1.jpg	dataset/segmented/lab/acer_campestre/ny1081-02-1.png	Acer campestre	lab
75739	dataset/images/lab/acer_campestre/ny1081-03-1.jpg	dataset/segmented/lab/acer_campestre/ny1081-03-1.png	Acer campestre	lab
75743	dataset/images/lab/acer_campestre/ny1081-04-1.jpg	dataset/segmented/lab/acer_campestre/ny1081-04-1.png	Acer campestre	lab
75747	dataset/images/lab/acer_campestre/ny1081-05-1.jpg	dataset/segmented/lab/acer_campestre/ny1081-05-1.png	Acer campestre	lab
75751	dataset/images/lab/acer_campestre/ny1081-06-1.jpg	dataset/segmented/lab/acer_campestre/ny1081-06-1.png	Acer campestre	lab
75755	dataset/images/lab/acer_campestre/ny1081-07-1.jpg	dataset/segmented/lab/acer_campestre/ny1081-07-1.png	Acer campestre	lab
75759	dataset/images/lab/acer_campestre/ny1081-08-1.jpg	dataset/segmented/lab/acer_campestre/ny1081-08-1.png	Acer campestre	lab
1734666	dataset/images/field/acer_campestre/13291732971024.jpg	dataset/segmented/field/acer_campestre/13291732971024.png	Acer campestre	field
1734667	dataset/images/field/acer_campestre/13291732972155.jpg	dataset/segmented/field/acer_campestre/13291732972155.png	Acer campestre	field
1734668	dataset/images/field/acer_campestre/13291732976170.jpg	dataset/segmented/field/acer_campestre/13291732976170.png	Acer campestre	field
1734669	dataset/images/field/acer_campestre/13291732978630.jpg	dataset/segmented/field/acer_campestre/13291732978630.png	Acer campestre	field
1734670	dataset/images/field/acer_campestre/13291732970717.jpg	dataset/segmented/field/acer_campestre/13291732970717.png	Acer campestre	field
